You may check your phone’s screen time settings for a more accurate estimate. Round to the nearest whole number - Number of hours",What are your top 3 reasons for using media (other than messaging)? (Select 3) - Selected Choice,What are your top 3 reasons for using media (other than messaging)? (Select 3) - Other (please specify): - Text,I browse my social media feed to see posts and updates from others.,"I view other users' profiles and the content they share. (e.g., influencers, friends, celebrities)",I read comments on other people’s posts.,"I watch stories, reels, shorts, or similar content posted by others.",I create my own original content for social media.,"I post photos, videos, stories, or other content on social media.","I share, repost, or recommend content to others.","I comment on, reply to, or interact with other people’s posts.",Which of the following statements best describes how much you know about deepfakes?,This is an attention check. Please select ‘Unlikely.’,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,Do you think this video is real or a deepfake?,How confident are you in your answer?,"I know how to use search engines (e.g., Google, Bing, etc.) to find the information I need online.","I understand the political, economic, and social meanings behind media content.",I understand the different opinions and perspectives shared by others in the media.,"Beyond basic phone use, I use hardware (e.g., camera, microphone, lighting, etc.) and/or software (e.g., photo editing apps, Adobe, CapCut, Canva, Audacity, etc.) to create or edit social media content.","I regularly share posts, photos, videos, or other content on social media.","I regularly interact with other users by commenting on, replying to, or reacting to their posts.","I share my opinions and/or participate in online discussions in ways that can influence, inform, or 
challenge the thoughts of other people.","When I post or comment online, I try to consider different viewpoints about the 
topic.",I interact and/or collaborate with different people online to share ideas or achieve a common goal.,I compare information from different sources before deciding what to believe.,"I think critically about media content by comparing it with my own knowledge, opinions, and 
experiences.","I evaluate whether information in the media is accurate, reliable, and trustworthy.","I believe that [social media platform] takes users’ exposure to misinformation seriously.

09/07/2026 12:50,09/07/2026 12:58,0,100,453,1,09/07/2026 12:58,R_4iLmY1e2fhbYrcp,anonymous,EN,,,"1,2,3",2,21,3,3,,3,3,2,3,3,4,"2,3,4,6,8,9",7,"6,7,10",,4,4,4,4,5,4,5,3,3,2,2,5,1,3,2,3,2,4,1,3,1,3,2,5,1,4,4,3,3,4,5,3,3,5,3,5,5,5,3,2,2,2,4,4,4,5,6,6Custom Value
09/07/2026 12:50,09/07/2026 12:59,0,100,543,1,09/07/2026 12:59,R_9A6H5KHQGCNG2Jz,anonymous,EN,,,"1,2,3",2,21,3,11,,5,4,4,4,3,4,"1,2,3,4,6,7,8,9",8,"4,5,7",,4,4,4,4,5,4,4,4,4,2,1,2,2,3,2,1,2,2,1,4,2,3,1,1,1,1,5,4,4,4,4,4,4,4,4,4,4,4,5,2,2,3,4,4,4,5,6,6Custom Value
09/07/2026 12:50,09/07/2026 13:01,0,100,623,1,09/07/2026 13:01,R_4w0HPl7T2uD2Tcm,anonymous,EN,,,"1,2,3",2,20,2,3,,5,4,4,5,4,5,"1,2,3,4,5,6,7,8,9,10",5,"5,6,7",,5,4,4,4,3,3,4,3,4,2,2,1,2,1,2,5,2,5,1,5,1,3,2,3,2,2,5,5,5,4,4,4,3,5,3,5,5,4,4,3,2,2,5,5,4,4,6,6Custom Value
09/07/2026 12:51,09/07/2026 13:03,0,100,730,1,09/07/2026 13:03,R_4lJfVD20y6w7NCh,anonymous,EN,,,"1,2,3",2,20,3,5,,5,4,4,3,4,5,"1,4,5,6,7,8,9",10,"3,6,7",,4,5,4,5,3,2,2,5,4,2,1,5,1,5,1,4,2,5,1,5,1,5,1,3,1,4,5,4,5,5,4,2,4,5,5,4,5,4,2,2,4,3,4,4,2,5,5,5Custom Value
09/07/2026 12:51,09/07/2026 13:04,0,100,786,1,09/07/2026 13:04,R_4PC9TVrGgAy1nVr,anonymous,EN,,,"1,2,3",1,21,2,5,,4,5,3,4,4,4,"1,2,3,4,6,7,8,9,10",2,"5,7,9",,4,4,5,4,3,3,4,4,5,1,2,4,1,4,2,5,1,2,1,3,1,3,1,3,1,3,5,4,5,4,3,4,4,5,5,5,4,5,5,3,4,4,4,3,5,5,6,6Custom Value
09/07/2026 12:57,09/07/2026 13:19,0,100,1351,1,09/07/2026 13:19,R_9IO9juiVkziQKtP,anonymous,EN,,,"1,2,3",1,21,3,11,,5,5,5,5,4,5,"1,2,3,4,5,6,7,8,9,10",10,"1,7,10",,4,3,3,4,2,2,3,2,4,2,2,5,2,3,2,3,2,5,1,4,1,3,1,3,1,2,5,5,5,4,4,2,2,4,4,4,4,4,2,2,2,4,4,4,2,4,8,8Custom Value
09/07/2026 13:07,09/07/2026 13:23,0,100,961,1,09/07/2026 13:23,R_4huWq3JPxe4q48x,anonymous,EN,,,"1,2,3",2,20,2,3,,5,4,5,3,2,2,"1,4,6,7,8,9",5,"2,7,8",,4,3,4,4,3,3,3,3,3,2,2,5,2,3,2,3,2,4,1,4,1,4,1,3,1,3,4,4,3,5,4,4,2,4,3,4,5,5,2,2,1,1,5,5,3,5,8,8Custom Value
09/07/2026 13:16,09/07/2026 13:29,0,100,749,1,09/07/2026 13:29,R_9KDB1IlgYeKUkxL,anonymous,EN,,,"1,2,3",2,21,2,5,,4,5,4,5,4,4,"1,3,4,5,6,7,8,9,10",9,"1,5,7",,4,4,4,4,3,3,4,3,4,2,1,3,1,2,1,3,2,4,1,4,1,3,2,3,1,2,5,4,4,5,4,3,2,2,2,5,5,5,2,2,2,3,4,4,3,5,4,4Custom Value
09/07/2026 12:58,09/07/2026 13:41,0,100,2592,1,09/07/2026 13:41,R_4dN22UC7wvyUA01,anonymous,EN,,,"1,2,3",2,20,2,3,,5,4,4,4,3,4,"1,2,3,4,6,7,8,9,10",7,"5,6,7",,5,5,3,5,2,3,3,4,4,2,2,2,2,3,2,4,2,3,1,3,1,2,1,3,1,3,5,5,5,4,4,5,4,4,4,4,4,5,2,2,2,3,5,5,4,5,8,8Custom Value
09/07/2026 17:38,09/07/2026 17:49,0,100,674,1,09/07/2026 17:49,R_9BW0ijDu2tqsXUZ,anonymous,EN,,,"1,2,3",2,20,3,3,,5,5,5,5,5,5,"1,4,6,7,8,10",8,"2,5,7",,1,2,5,5,2,2,4,3,4,2,1,2,2,3,2,3,2,5,1,4,1,4,1,5,1,4,4,5,5,4,1,5,4,5,1,1,4,4,5,2,2,4,4,5,4,5,7,7Custom Value
10/07/2026 18:25,10/07/2026 18:33,0,100,511,1,10/07/2026 18:33,R_91BCiKCpK4gi4Mj,anonymous,EN,,,"1,2,3",2,20,2,3,,5,4,5,3,4,5,"1,3,4,6,7,8,9,10",8,"5,7,10",,5,5,2,4,2,2,3,3,4,2,2,2,1,1,2,2,2,4,1,2,2,2,1,1,1,3,5,4,5,5,2,2,1,4,1,5,4,5,2,2,1,2,4,4,4,5,6,6Custom Value
10/07/2026 18:42,10/07/2026 18:52,0,100,634,1,10/07/2026 18:52,R_9OR1kpNnlgPjZCh,anonymous,EN,,,"1,2,3",2,20,2,10,,4,3,3,4,4,3,"1,3,4,7,8,9,10",6,"1,3,5",,5,3,4,4,3,3,5,3,5,2,2,5,2,3,1,4,2,5,1,5,1,5,1,5,1,4,5,4,5,5,4,3,4,4,4,5,4,5,3,2,3,1,4,4,3,5,7,7Custom Value
10/07/2026 20:36,10/07/2026 20:56,0,100,1224,1,10/07/2026 20:56,R_9PTaN9qthEGsosA,anonymous,EN,,,"1,2,3",1,20,2,7,,5,4,4,4,4,5,"1,2,3,4,5,6,7,8,9,10",12,"6,7,10",,5,5,3,5,3,3,4,4,4,2,2,5,2,5,2,5,2,5,2,4,1,4,1,4,1,4,5,4,4,5,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,7,7Custom Value
11/07/2026 06:33,11/07/2026 06:33,0,100,0,1,11/07/2026 06:33,R_2yjzw7a7hOjgl0e,anonymous,EN,0.699999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
11/07/2026 09:39,11/07/2026 09:41,1,100,111,1,11/07/2026 09:41,R_4COBFa01osw0zx0,preview,EN,0.899999976,,"1,2,3",2,24,6,2,,4,4,4,4,4,4,"4,5",2,"5,6,7",,2,5,4,3,5,5,4,3,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,2,4,5,4,2,4,4,4,5,3,2,5,3,3,4,4,4,4,4,2,4,4,4,4Custom Value
11/07/2026 09:33,11/07/2026 09:42,0,100,549,1,11/07/2026 09:42,R_3Puhiyvwo4bd0Yx,anonymous,EN,1,,"1,2,3",1,19,2,10,,3,4,3,2,2,4,"1,3,4,5,9,10",12,"4,6,7",,4,5,5,5,4,2,2,2,4,2,2,5,2,2,2,5,2,4,1,4,1,3,1,3,2,3,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,7,7Custom Value
11/07/2026 09:35,11/07/2026 09:42,0,100,380,1,11/07/2026 09:42,R_2s5VGG3NoLanFv5,anonymous,EN,0.899999976,,"1,2,3",1,23,4,11,,3,3,3,3,3,3,"1,4,8,9,10",10,"5,7,9",,3,3,3,3,3,3,3,3,2,3,1,4,2,4,2,4,2,4,1,4,1,4,2,5,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,6Custom Value
11/07/2026 09:31,11/07/2026 09:47,0,100,991,1,11/07/2026 09:47,R_1f3DgBDMv4ItvMs,anonymous,EN,0.899999976,,"1,2,3",2,18,1,4,,2,4,2,2,4,5,"1,3,6,8,9",10,"5,7,8",,4,3,4,5,1,3,3,3,3,2,2,3,2,4,1,3,2,5,1,5,2,5,1,3,2,1,5,4,4,5,4,4,4,4,4,4,5,5,4,4,3,3,3,3,3,3,5,5Custom Value
11/07/2026 09:36,11/07/2026 09:48,0,100,694,1,11/07/2026 09:48,R_2UhBpuaQPGHPKOm,anonymous,EN,0.800000012,,"1,2,3",2,24,4,10,,4,3,2,3,3,5,"1,3,4,5,7,8,9,10",6,"1,2,5",,3,3,3,3,1,3,3,1,4,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4Custom Value
11/07/2026 09:51,11/07/2026 09:56,0,100,284,1,11/07/2026 09:56,R_237SkPYF3wJ6HCc,anonymous,EN,1,,"1,2,3",2,19,2,11,,5,5,5,5,5,5,"2,4,7,8,9",6,"6,7,9",,4,3,4,5,2,3,5,3,5,2,2,2,2,3,2,3,2,5,1,5,1,2,1,4,1,3,5,5,5,5,5,4,2,2,4,4,4,4,4,4,4,3,4,4,3,5,8,8Custom Value
11/07/2026 09:49,11/07/2026 09:56,0,100,461,1,11/07/2026 09:56,R_z7HjCYpC8DYh2hj,anonymous,EN,1,,"1,2,3",2,22,4,10,,3,2,3,4,3,2,"1,3,8,9,10",5,"2,4,5",,1,3,4,5,2,5,1,2,2,2,2,5,2,2,1,4,2,5,1,5,1,4,2,3,1,2,5,4,5,5,5,4,5,5,4,3,3,5,3,5,2,5,3,3,3,3,6,6Custom Value
11/07/2026 10:20,11/07/2026 10:27,0,100,400,1,11/07/2026 10:27,R_1gu8kAdz2VVX8p6,anonymous,EN,0.300000012,,"1,2,3",1,22,4,7,,4,2,2,2,3,3,"2,4,9",2,"4,5,9",,2,3,4,3,1,3,3,3,3,2,2,5,2,3,2,5,2,3,1,2,1,4,1,4,1,4,4,3,3,1,3,1,1,3,3,4,3,4,4,2,2,1,4,3,3,4,8,8Custom Value
11/07/2026 10:20,11/07/2026 10:29,0,100,520,1,11/07/2026 10:29,R_2WPtif9wyCBnbQs,anonymous,EN,1,,"1,2,3",2,24,3,8,,2,3,3,1,1,1,4,2,"2,3,5",,2,2,2,2,4,5,3,3,5,2,2,5,2,5,2,5,1,3,1,5,1,3,1,5,2,5,5,3,3,3,3,3,3,3,3,3,3,3,4,1,1,2,3,3,3,3,6,6Custom Value
11/07/2026 09:50,11/07/2026 10:38,0,100,2913,1,11/07/2026 10:38,R_x5xlfelaA5WmEUh,anonymous,EN,0.899999976,,"1,2,3",2,19,1,1,,2,3,2,3,3,3,3,2,"1,5,9",,3,2,4,4,4,4,4,4,3,4,1,5,2,1,1,2,2,1,1,5,1,4,1,5,1,3,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6Custom Value
11/07/2026 10:33,11/07/2026 10:40,0,100,410,1,11/07/2026 10:40,R_3fpiwywwx4PFQdC,anonymous,EN,0,,"1,2,3",2,20,2,10,,2,1,2,3,2,1,"1,4,5,6,7,9,10",2,"1,2,4",,3,3,3,3,4,3,4,4,2,2,2,3,1,3,1,4,2,5,1,4,2,4,2,5,2,5,5,4,5,4,4,5,4,4,5,3,4,5,3,4,4,5,4,2,4,4,3,3Custom Value
11/07/2026 10:39,11/07/2026 10:49,0,100,599,1,11/07/2026 10:49,R_Zsoo254LTx7xqrn,anonymous,EN,1,,"1,2,3",2,26,6,11,,3,3,3,3,3,3,"1,2,4,6",3,"1,3,8",,3,3,3,3,3,3,3,3,2,2,2,5,1,3,2,5,2,3,1,3,1,3,1,3,1,3,5,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,7,7Custom Value
11/07/2026 10:44,11/07/2026 10:53,0,100,544,1,11/07/2026 10:53,R_2YgeUR1LRAvlRaJ,anonymous,EN,0.400000006,,"1,2,3",2,18,1,11,,5,3,5,5,5,4,"1,2,4,6,7,8,9,10",12,"1,5,7",,5,5,5,5,3,3,3,3,3,2,2,5,1,3,2,4,1,4,1,5,1,4,1,4,1,4,5,4,5,5,4,4,3,4,3,4,5,4,3,3,3,2,3,4,3,5,6,6Custom Value
11/07/2026 10:51,11/07/2026 11:00,0,100,541,1,11/07/2026 11:00,R_qVoWDSu8XhcPrup,anonymous,EN,0.300000012,,"1,2,3",2,18,1,5,,5,4,4,3,3,5,"1,3,4,5,6,7,8,9,10",6,"1,5,7",,4,4,4,5,2,2,2,3,4,2,1,4,2,3,1,4,2,5,1,4,1,3,2,4,2,3,5,5,5,4,4,4,4,4,4,5,5,4,5,4,3,4,4,4,2,5,4,4Custom Value
11/07/2026 10:52,11/07/2026 11:01,0,100,559,1,11/07/2026 11:01,R_2fqjT7pEMlUvZVy,anonymous,EN,1,,"1,2,3",2,20,2,2,,4,4,5,5,4,5,"1,2,3,4,5,7,8,9,10",8,"1,4,6",,5,4,5,5,2,4,5,5,5,2,1,2,2,2,1,1,2,3,2,2,2,1,2,3,1,2,5,4,5,5,5,5,3,4,3,5,4,5,4,3,4,2,3,1,4,5,3,3Custom Value
11/07/2026 10:46,11/07/2026 11:08,0,100,1311,1,11/07/2026 11:08,R_2e9GmLLYBpV9hdr,anonymous,EN,0.800000012,,"1,2,3",2,18,1,4,,2,3,3,1,3,3,6,5,"1,3,6",,3,2,4,5,2,4,4,2,3,2,2,4,2,2,2,4,2,4,1,3,1,3,1,4,1,5,4,3,4,1,3,4,4,4,3,4,4,4,4,3,4,3,3,3,3,3,8,8Custom Value
11/07/2026 10:53,11/07/2026 11:12,0,100,1191,1,11/07/2026 11:12,R_1DJb8uO8EU38KFS,anonymous,EN,1,,"1,2,3",2,21,4,10,,3,5,4,4,5,4,4,9,"2,5,7",,4,4,4,2,3,3,5,5,5,2,2,5,2,5,2,5,2,5,1,5,1,3,1,3,1,3,5,4,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,8,8Custom Value
11/07/2026 11:10,11/07/2026 11:18,0,100,444,1,11/07/2026 11:18,R_1mCWhr7A1xIgf0n,anonymous,EN,1,,"1,2,3",1,22,2,11,,3,1,2,3,3,3,"1,3,7,10",6,"5,7,11",N/a,2,2,3,2,3,3,4,3,4,3,2,5,1,5,2,5,2,4,1,5,2,5,2,5,2,5,5,4,5,3,3,3,4,5,3,5,5,5,5,5,5,5,5,5,5,5,4,4Custom Value
11/07/2026 10:45,11/07/2026 11:19,0,100,2048,1,11/07/2026 11:19,R_1CIyJGMlVe9gh9p,anonymous,EN,1,,"1,2,3",2,20,3,3,,5,3,5,4,3,5,"1,4,6,7,8,9",6,"5,6,7",,4,5,5,5,1,3,5,2,4,2,2,5,1,5,1,4,2,5,1,5,1,4,1,5,1,5,5,5,5,5,3,4,3,5,3,5,5,5,3,2,1,3,4,4,4,5,6,6Custom Value
11/07/2026 11:06,11/07/2026 11:22,0,100,936,1,11/07/2026 11:22,R_1M4CxSfSSIvAFrW,anonymous,EN,,,"1,2,3",2,21,4,3,,2,2,3,3,2,4,"1,3,4,9",4,"1,5,7",,2,3,3,4,4,3,4,4,2,2,2,5,2,5,2,5,2,5,1,5,1,5,2,4,2,5,5,5,5,5,3,4,3,4,3,3,5,5,5,3,3,2,3,2,4,4,6,6Custom Value
11/07/2026 11:13,11/07/2026 11:35,0,100,1274,1,11/07/2026 11:35,R_29sqk1XofgAXght,anonymous,EN,1,,"1,2,3",2,19,3,4,,4,2,3,3,3,3,"1,7,8,9,10",4,"1,3,4",,2,3,3,4,1,2,3,3,4,2,1,5,2,5,1,5,2,5,1,5,1,5,1,4,1,4,5,5,5,5,3,5,4,5,5,5,5,5,4,2,4,2,4,4,5,5,6,6Custom Value
11/07/2026 11:54,11/07/2026 12:01,0,100,437,1,11/07/2026 12:01,R_u3377lD7bWC2mNb,anonymous,EN,0.800000012,,"1,2,3",1,23,6,10,,3,2,4,2,2,4,"1,3,4,7,8,9,10",5,"1,3,7",,3,2,2,4,1,2,2,2,3,2,2,5,2,3,1,5,2,4,1,5,1,5,1,3,1,4,5,3,4,3,2,2,1,3,1,5,4,4,5,1,5,2,3,4,3,5,7,7Custom Value
11/07/2026 11:54,11/07/2026 12:07,0,100,779,1,11/07/2026 12:07,R_1I6DYLBOIr5cSJb,anonymous,EN,0.699999988,,"1,2,3",3,18,1,2,,4,2,3,2,4,4,"1,4,6,7,8,9,10",5,"1,2,5",,4,4,4,4,2,2,3,3,4,2,2,2,2,3,2,5,2,4,1,4,1,3,1,4,1,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,3,4,3,2,3,5,8,8Custom Value
11/07/2026 12:03,11/07/2026 12:08,0,100,281,1,11/07/2026 12:08,R_1I4Qupxo7tHzC00,anonymous,EN,1,,"1,2,3",1,18,1,5,,5,4,5,4,5,5,"1,4,7",9,"3,4,7",,4,4,3,3,4,3,5,2,5,2,2,5,2,5,2,5,2,5,2,5,1,3,1,5,1,4,5,4,5,5,5,5,5,4,4,4,5,5,5,4,4,3,5,4,4,4,7,7Custom Value
11/07/2026 12:06,11/07/2026 12:12,0,100,380,1,11/07/2026 12:12,R_Q0Lc5d01CkUOr73,anonymous,EN,0,,"1,2,3",1,20,3,9,,3,4,2,4,1,2,"1,2,3,4,5,6,7,8,9,10",4,"1,3,5",,3,4,5,3,2,3,4,5,5,2,2,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,5,5,5,4,4,5,4,5,5,5,5,5,5,4,5,5,3,5,5,5,8,8Custom Value
11/07/2026 11:41,11/07/2026 12:19,0,100,2249,1,11/07/2026 12:19,R_3QPkRlS9K5T7Nng,anonymous,EN,0.899999976,,"1,2,3",2,21,4,11,,4,4,4,2,4,4,"1,3,4,5,6,7,8,9,10",12,"3,5,6",,4,5,4,5,5,5,3,4,4,2,2,5,1,5,2,5,2,5,1,5,1,5,1,5,1,5,5,4,5,5,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,5,7,7Custom Value
11/07/2026 12:13,11/07/2026 12:31,0,100,1092,1,11/07/2026 12:31,R_2ATFlNVq1IyCLQa,anonymous,EN,1,,"1,2,3",2,19,3,5,,4,4,4,4,3,5,"1,4,7,9",4,"1,3,5",,4,3,3,3,3,3,4,2,4,2,1,4,1,3,2,4,1,4,1,4,1,4,1,4,1,3,5,5,5,3,4,2,4,4,4,5,5,5,5,3,2,2,3,4,4,4,5,5Custom Value
11/07/2026 12:33,11/07/2026 12:41,0,100,486,1,11/07/2026 12:41,R_1FJ6afgBe9hG3r2,anonymous,EN,0.899999976,,"1,2,3",2,22,4,11,,3,4,4,4,3,3,"1,3,4,5,7,8,9,10",8,"1,6,10",,3,3,3,3,1,2,2,3,4,2,2,5,1,3,1,5,2,3,1,4,1,5,1,5,1,3,5,5,5,4,2,2,4,5,2,4,4,4,4,3,2,2,3,3,3,1,6,6Custom Value
11/07/2026 12:37,11/07/2026 12:49,0,100,725,1,11/07/2026 12:49,R_3oT3d5l3xXgQv10,anonymous,EN,1,,"1,2,3",2,19,1,3,,4,3,4,4,3,4,"1,4,7,8,9,10",10,"1,5,10",,3,2,2,4,1,2,3,1,4,2,1,5,1,2,1,2,2,3,1,5,1,1,2,4,1,4,5,4,4,3,1,1,1,3,4,5,4,5,2,2,1,3,4,4,5,5,4,4Custom Value
11/07/2026 12:51,11/07/2026 13:04,0,100,784,1,11/07/2026 13:04,R_zeDNhQqXl6B3y3n,anonymous,EN,0.899999976,,"1,2,3",2,19,1,11,,4,3,5,3,4,5,"1,3,4,5,6,7,8,10",9,"3,5,7",,4,3,5,5,2,3,4,3,4,2,2,4,2,5,1,3,2,2,1,4,1,3,2,4,1,3,5,4,4,5,3,2,4,5,3,4,5,5,4,3,4,3,3,2,4,5,6,6Custom Value
11/07/2026 13:11,11/07/2026 13:19,0,100,496,1,11/07/2026 13:19,R_UrLGS82o8lZ80HT,anonymous,EN,1,,"1,2,3",2,19,2,11,,5,5,5,5,3,5,"1,4,6,7,9,10",5,"1,2,5",,5,5,2,5,4,5,5,2,4,2,1,4,2,4,1,4,2,4,1,4,2,4,2,4,1,4,5,5,5,5,3,3,4,4,2,5,5,5,5,3,3,4,4,4,3,5,4,4Custom Value
11/07/2026 13:23,11/07/2026 13:30,0,100,392,1,11/07/2026 13:30,R_3KMxnTy1DbhJmqJ,anonymous,EN,1,,"1,2,3",2,18,1,5,,5,4,4,3,4,5,"1,4,8,9",10,"5,6,7",,5,4,4,5,1,3,3,4,5,2,2,5,2,5,2,3,2,5,2,3,1,2,1,4,1,4,4,4,4,5,5,5,4,3,3,4,4,4,5,4,5,4,4,4,3,5,7,7Custom Value
11/07/2026 13:22,11/07/2026 13:30,0,100,508,1,11/07/2026 13:30,R_RaDUX77cUqje785,anonymous,EN,0.800000012,,"1,2,3",2,20,2,3,,4,3,4,4,4,4,"1,2,4,5,6,8,9,10",8,"5,7,10",,4,4,4,5,2,4,4,2,4,2,2,4,2,4,2,4,2,5,1,3,1,2,1,2,2,2,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,5,7,7Custom Value
11/07/2026 13:21,11/07/2026 13:31,0,100,571,1,11/07/2026 13:31,R_1GWE4LVVyp52RTQ,anonymous,EN,0.300000012,,"1,2,3",1,20,3,3,,5,4,4,4,5,4,"1,3,4,6,7,8,9",6,"1,3,5",,4,4,4,5,2,2,3,2,4,2,2,3,2,3,2,4,2,4,1,2,1,2,2,3,1,2,4,4,4,4,2,4,3,3,3,5,5,5,4,2,2,2,4,4,4,5,7,7Custom Value
11/07/2026 13:15,11/07/2026 13:32,0,100,981,1,11/07/2026 13:32,R_1GJpVCDmVRA2XvH,anonymous,EN,1,,"1,2,3",1,18,1,4,,4,3,4,3,4,4,"1,3,4,5,6,7",8,"5,8,9",,4,3,3,4,3,3,4,2,1,2,2,5,2,5,2,4,2,5,1,4,2,4,2,5,1,3,4,3,4,4,4,4,4,5,4,5,4,5,4,4,4,5,4,4,4,4,6,6Custom Value
11/07/2026 13:22,11/07/2026 13:41,0,100,1105,1,11/07/2026 13:41,R_uanP19Q3JL5hRJL,anonymous,EN,,,"1,2,3",2,23,4,11,,4,4,4,4,3,4,"1,3,4,7,8,9,10",6,"4,6,7",,4,3,5,5,1,3,3,2,4,2,2,3,1,3,1,3,2,5,1,3,2,3,2,4,2,3,4,4,4,4,2,3,2,3,3,3,4,4,4,3,3,3,3,4,3,5,3,3Custom Value
11/07/2026 13:30,11/07/2026 13:43,0,100,790,1,11/07/2026 13:43,R_ALtpLCXCFmSUX29,anonymous,EN,0.899999976,,"1,2,3",2,20,1,3,,3,2,2,2,2,4,"1,2,3,4,5,6,7,8,9,10",4,"3,5,10",,2,2,3,3,1,1,2,2,2,2,2,1,1,4,2,3,1,2,1,5,1,3,2,3,1,3,5,4,4,5,1,1,2,4,2,4,5,5,4,4,2,2,4,4,4,2,5,5Custom Value
11/07/2026 13:45,11/07/2026 13:53,0,100,444,1,11/07/2026 13:53,R_2rrrRaqTmqzpp3z,anonymous,EN,1,,"1,2,3",2,19,1,11,,4,3,3,3,3,4,"3,4,5,7",7,"2,5,7",,4,3,3,4,2,2,3,2,4,2,2,3,2,3,1,2,2,3,1,4,1,3,1,3,1,3,5,5,5,4,4,2,3,4,4,4,4,3,4,4,4,4,4,4,3,4,7,7Custom Value
11/07/2026 13:22,11/07/2026 13:55,0,100,2001,1,11/07/2026 13:55,R_6yuUUv2vytXZJUB,anonymous,EN,1,,"1,2,3",2,19,1,3,,5,3,5,5,5,5,"1,3,4,6,7,9,10",6,"5,9,10",,5,5,5,5,2,2,5,3,5,2,2,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,5,5,5,5,2,4,4,4,4,4,5,5,1,1,1,1,5,5,5,5,8,8Custom Value
11/07/2026 13:49,11/07/2026 13:56,0,100,391,1,11/07/2026 13:56,R_3fCqzmi8EE44e9l,anonymous,EN,1,,"1,2,3",2,18,1,5,,4,3,5,3,4,5,"1,2,3,4,6,7,8,9,10",7,"1,3,5",,4,4,4,5,2,5,4,4,4,2,2,5,2,5,2,5,2,5,1,5,1,3,1,5,2,4,5,5,5,5,4,4,3,4,4,4,4,5,2,2,2,3,4,4,3,5,7,7Custom Value
11/07/2026 13:54,11/07/2026 14:05,0,100,655,1,11/07/2026 14:05,R_2wG0Swgw6l6Nkx0,anonymous,EN,1,,"1,2,3",2,18,1,11,,5,5,3,1,2,4,"1,3,4,6,7,9,10",11,"1,3,7",,4,3,4,4,1,1,4,4,5,2,2,3,2,3,2,5,2,5,1,5,1,5,1,4,1,5,5,5,5,5,1,2,4,4,4,4,4,5,2,4,3,3,3,3,4,5,8,8Custom Value
11/07/2026 14:08,11/07/2026 14:19,0,100,620,1,11/07/2026 14:19,R_1NCRQUvEHpwmGYo,anonymous,EN,1,,"1,2,3",2,19,1,3,,5,3,5,2,3,3,"1,2,3,4,6,7,8,9",6,"2,5,7",,5,3,5,4,1,2,3,2,3,2,1,3,1,4,1,4,2,5,1,5,2,4,2,3,1,4,4,4,4,3,1,3,3,4,5,5,4,5,3,2,4,3,4,5,4,4,3,3Custom Value
11/07/2026 14:06,11/07/2026 14:20,0,100,837,1,11/07/2026 14:20,R_3NUK7c3I8PPtT5J,anonymous,EN,0.899999976,,"1,2,3",1,20,2,9,,4,4,2,4,4,5,"1,2,3,4,5,7,8,10",5,"5,7,10",,5,2,4,5,2,4,4,2,4,2,1,3,2,3,1,4,2,5,1,5,1,5,1,5,1,5,5,4,5,5,2,4,5,5,4,5,4,5,5,4,5,2,5,1,2,5,6,6Custom Value
11/07/2026 14:09,11/07/2026 14:22,0,100,729,1,11/07/2026 14:22,R_3NKasQBrW0N4VGU,anonymous,EN,0.899999976,,"1,2,3",1,21,3,5,,2,3,3,1,1,1,"3,5,8,9,10",2,"2,5,7",,4,2,3,4,4,4,4,3,3,2,2,4,2,3,2,3,2,3,1,2,1,2,2,1,2,2,5,4,3,5,3,3,3,4,3,5,5,5,1,2,1,3,5,5,5,5,6,6Custom Value
